-440.572026	13.328080	13.380087	-6.893661	605.000000	
-442.335997	7.759184	8.338231	-6.837972	16050.000000	
-442.457026	2.436551	3.071449	-6.784746	88955.000000	
-442.632904	-2.678681	-2.293001	-6.733594	99007.000000	
-442.463472	-7.325249	-7.294191	-6.680209	22757.000000	
-440.288054	6.113258	7.034686	-6.598825	21254.000000	
-440.394407	1.677957	2.416400	-6.545566	100700.000000	
-440.629053	-2.893870	-2.600106	-6.494169	94488.000000	
-441.854571	2.088895	2.319883	-6.426010	60876.000000	
-441.894701	0.140378	0.293236	-6.369258	114301.000000	
-441.917485	-4.397609	-4.202604	-6.316442	59561.000000	
-444.923796	3.042724	4.100012	-6.243689	42774.000000	
-445.196208	0.077534	1.104824	-6.187987	111118.000000	
-444.944701	-5.040122	-4.373460	-6.136683	69281.000000	
-445.329223	-7.318370	-7.177918	-6.079551	9490.000000	
-442.979648	6.217995	7.066323	-5.998836	29290.000000	
-443.230232	1.190933	1.649899	-5.947110	109750.000000	
-443.188356	-3.059444	-3.092127	-5.894971	82166.000000	
-442.997803	2.492209	2.684609	-5.825061	65680.000000	
-443.784736	-0.531479	-0.330111	-5.770186	118311.000000	
-443.270769	-4.537090	-4.375326	-5.717149	48774.000000	
-444.271662	3.416460	4.626534	-5.641960	52547.000000	
-444.363525	-0.658973	-0.012625	-5.589712	119871.000000	
-444.873522	-5.669009	-5.288073	-5.538440	51544.000000	
-444.331186	3.553985	4.216611	-5.464415	14065.000000	
-443.398430	3.416932	4.021962	-5.403693	75162.000000	
-443.325186	-1.731061	-1.484426	-5.352101	106863.000000	
-443.389254	-5.440772	-5.173924	-5.297182	35925.000000	
-442.732407	4.039486	4.936012	-5.221788	45459.000000	
-443.041166	-0.280464	0.519080	-5.168914	113621.000000	
-443.520297	-5.280269	-4.470539	-5.117017	61706.000000	
-445.184000	1.643253	3.341622	-5.045208	21324.000000	
-445.956565	1.478354	3.291184	-4.984467	89271.000000	
-446.212599	-3.584701	-2.489554	-4.933680	100790.000000	
-446.204066	-8.240657	-7.633012	-4.880424	21578.000000	
-447.419493	5.266683	7.035352	-4.798785	19574.000000	
-447.590773	0.979308	2.530673	-4.745363	96004.000000	
-447.974759	-4.096470	-2.634158	-4.694171	93859.000000	
-448.715677	-4.685456	-3.270626	-4.634838	24492.000000	
-449.678184	2.899908	4.434812	-4.562180	61317.000000	
-449.980541	-2.048637	-0.580296	-4.510594	115200.000000	
-449.059607	-3.778320	-2.148435	-4.453592	54825.000000	
-446.741224	2.003610	2.985393	-4.385147	86762.000000	
-447.195861	-2.638853	-2.069407	-4.332908	105296.000000	
-446.426257	-6.546355	-6.281859	-4.279222	26408.000000	
-446.818299	4.726714	5.988304	-4.200089	33872.000000	
-447.824723	0.073114	1.169647	-4.147794	116538.000000	
-447.539115	-4.273504	-3.589960	-4.096059	72579.000000	
-445.804259	2.193719	3.660352	-4.023703	57741.000000	
-445.720776	-1.155867	-0.013661	-3.969694	119726.000000	
-446.137398	-5.977429	-5.394761	-3.918582	50731.000000	
-446.977572	3.815592	4.942657	-3.842366	21199.000000	
-447.130595	1.614438	2.833355	-3.784819	92577.000000	
-447.031644	-3.423404	-2.542347	-3.734248	96289.000000	
-446.855066	-6.225087	-5.591523	-3.677452	22717.000000	
-446.673806	3.807899	5.810428	-3.600928	46142.000000	
-446.552828	-0.950918	0.429621	-3.549171	116822.000000	
-446.509729	-3.890839	-2.959545	-3.494397	68820.000000	
-445.587109	1.675065	2.807746	-3.424626	88425.000000	
-445.804033	-2.617607	-2.016915	-3.373436	106596.000000	
-445.176848	-7.482545	-6.886183	-3.320571	25379.000000	
-444.785944	6.408247	7.084907	-3.238691	17617.000000	
-444.614109	2.355265	2.770275	-3.185403	94830.000000	
-444.414107	-2.769265	-2.654920	-3.134024	97203.000000	
-445.311803	-5.354159	-5.001842	-3.077619	20843.000000	
-445.666571	4.603077	5.512236	-3.000693	42841.000000	
-446.259548	-0.232459	0.566579	-2.948953	116380.000000	
-445.691130	-3.609058	-2.907856	-2.894893	68831.000000	
-444.619880	2.519917	3.000044	-2.824072	80234.000000	
-444.314267	-1.505230	-1.420582	-2.772153	112449.000000	
-444.628781	-6.549267	-6.748639	-2.720320	30375.000000	
-447.325052	5.091958	6.540612	-2.639548	12365.000000	
-447.465057	2.561298	3.573904	-2.583953	82046.000000	
-447.619636	-2.537233	-1.708054	-2.532481	106963.000000	
-446.571092	-2.586906	-2.035858	-2.472988	40649.000000	
-445.392126	2.369017	2.926703	-2.404748	90260.000000	
-445.678830	-2.589526	-2.249677	-2.353645	103041.000000	
-445.970682	-6.438625	-6.163959	-2.299920	21919.000000	
-449.381785	6.013711	6.315007	-2.219577	31722.000000	
-449.045017	1.325339	1.400911	-2.167416	112594.000000	
-448.887501	-3.692332	-4.002818	-2.116494	73262.000000	
-447.696764	-0.314979	-0.095340	-2.050588	17656.000000	
-446.589017	3.982461	4.406900	-1.982766	68087.000000	
-446.620529	-1.098790	-1.065607	-1.931346	112661.000000	
-446.501678	-5.959446	-6.350548	-1.878727	36796.000000	
-446.302087	4.781601	6.119271	-1.800135	24592.000000	
-446.682390	1.276351	2.057590	-1.746218	108290.000000	
-446.881938	-3.283078	-3.053017	-1.695102	87190.000000	
-446.191321	2.641844	2.659456	-1.625118	52994.000000	
-446.036807	0.753567	0.634073	-1.568741	114916.000000	
-446.155116	-4.033330	-4.333861	-1.516615	63914.000000	
-446.377555	2.858263	4.188331	-1.443503	34578.000000	
-447.168331	0.303787	1.622345	-1.387279	108195.000000	
-447.949690	-4.313015	-3.229225	-1.334963	81304.000000	
-447.049555	2.470307	3.170979	-1.264780	52900.000000	
-446.234249	0.490167	0.520201	-1.208757	117957.000000	
-446.272713	-4.526585	-5.120774	-1.157862	59354.000000	
-445.597538	0.538669	-0.220877	-1.090014	10963.000000	
-445.485572	5.441337	4.962561	-1.021445	58457.000000	
-445.809572	0.402618	-0.535572	-0.970492	117522.000000	
-445.543752	-2.002929	-2.886550	-0.914489	53996.000000	
-445.966613	3.584832	3.148470	-0.844451	83200.000000	
-445.848192	-1.052199	-1.734761	-0.792582	107990.000000	
-445.908938	-5.735287	-6.675038	-0.740477	27837.000000	
-447.209489	6.642274	6.674039	-0.659024	19681.000000	
-447.169541	2.553566	2.526176	-0.605428	97817.000000	
-447.114475	-2.451653	-2.647864	-0.554295	93611.000000	
-446.428802	0.737757	0.269704	-0.489403	35298.000000	
-446.347373	3.223794	2.519679	-0.425424	98570.000000	
-446.214220	-1.760792	-2.828713	-0.374626	94290.000000	
-445.941132	-6.976928	-8.710053	-0.322360	15787.000000	
-445.444536	5.779328	6.895442	-0.238554	2791.000000	
-445.803406	4.170835	5.494806	-0.179757	42822.000000	
-445.721498	-0.903732	0.437199	-0.128984	118932.000000	
-445.820017	-5.702364	-4.225257	-0.077729	59558.000000	
-447.094541	2.445057	4.625430	-0.002822	28479.000000	
-447.679472	0.069534	2.024110	0.053829	104154.000000	
-447.706257	-5.007052	-3.308662	0.104712	85946.000000	
-447.448941	-6.892144	-5.040589	0.161363	14890.000000	
-446.531301	4.287236	7.455945	0.239569	38345.000000	
-447.800605	-0.700990	1.053513	0.291806	110508.000000	
-448.908921	-5.776765	-5.030035	0.343908	68901.000000	
-448.330671	-0.066728	1.378806	0.413461	23394.000000	
-447.313600	0.340793	2.642133	0.475376	89044.000000	
-447.561875	-4.689165	-2.044934	0.526373	101067.000000	
-447.936564	-5.179234	-2.642134	0.585382	28890.000000	
-447.591334	2.306745	4.247324	0.657187	69355.000000	
-447.550173	-2.614096	-1.061846	0.708532	115131.000000	
-447.437573	-4.913951	-3.792072	0.764370	41270.000000	
-450.953542	2.850285	4.450603	0.836914	68925.000000	
-451.856947	-1.818191	-1.006770	0.888711	114515.000000	
-450.975156	-5.926199	-5.919206	0.941551	39064.000000	
-445.308558	4.080686	5.857874	1.018809	38423.000000	
-445.101472	-0.246228	1.159483	1.071986	110898.000000	
-445.093553	-5.363744	-4.637072	1.123210	69759.000000	
-446.562407	-6.741281	-6.903840	1.182139	9680.000000	
-450.982318	4.636706	6.228560	1.260556	36923.000000	
-451.433633	-0.354766	0.839024	1.311772	116795.000000	
-451.437686	-4.547761	-3.559658	1.363853	70004.000000	
-450.466355	2.551020	3.671325	1.436293	53721.000000	
-450.275851	-0.870601	0.292236	1.490725	116066.000000	
-449.746937	-5.035659	-4.093607	1.543328	58171.000000	
-452.240781	3.093389	4.135987	1.617089	51870.000000	
-452.110959	-0.496144	0.196974	1.670855	118249.000000	
-452.082549	-5.571661	-5.157219	1.721900	54380.000000	
-451.744672	-0.280070	1.344349	1.791802	10109.000000	
-451.711738	3.612409	5.058406	1.858061	62962.000000	
-451.438800	-1.450506	-0.794385	1.909001	117881.000000	
-451.744936	-6.335161	-6.473866	1.960785	39795.000000	
-449.724628	4.051190	5.515328	2.039423	20782.000000	
-450.032781	0.563543	2.441369	2.094707	96955.000000	
-449.998244	-4.040538	-2.226520	2.146190	97960.000000	
-450.764413	1.179784	1.749574	2.213820	62634.000000	
-451.443756	-0.237509	0.153516	2.270659	121829.000000	
-451.506007	-4.203944	-3.875150	2.322557	55872.000000	
-450.687332	4.381489	4.477401	2.397109	50841.000000	
-450.289672	0.525216	0.335117	2.450862	117296.000000	
-450.234080	-2.901892	-3.321676	2.504821	63002.000000	
-450.514647	2.644721	3.449223	2.575911	73639.000000	
-450.899088	-1.553653	-1.147021	2.628387	114295.000000	
-451.015848	-6.143672	-6.222278	2.680660	35627.000000	
-449.459908	5.175802	6.640402	2.759792	28889.000000	
-449.512091	1.177865	1.952456	2.813420	106516.000000	
-449.544178	-3.680383	-3.713579	2.864506	82509.000000	
-450.536275	2.045930	3.128072	2.934461	40556.000000	
-451.540074	1.095716	1.715815	2.992873	113843.000000	
-451.221309	-3.308401	-3.999270	3.044486	77621.000000	
-450.306513	3.380690	3.434894	3.115490	50497.000000	
-449.925847	0.909306	0.656424	3.171299	113565.000000	
-449.971247	-3.404961	-4.084865	3.224091	66659.000000	
-451.109341	3.853655	4.217455	3.296515	54725.000000	
-451.180638	0.422213	0.172335	3.350478	120194.000000	
-450.866757	-4.431253	-6.114722	3.401456	52097.000000	
-448.252825	5.309762	4.535915	3.476990	18647.000000	
-448.367840	3.836900	3.048963	3.535235	90023.000000	
-448.036981	-1.100471	-2.189234	3.586537	100097.000000	
-450.280679	1.110490	0.715829	3.650943	47127.000000	
-451.937742	2.515726	1.885867	3.713309	106910.000000	
-451.743832	-2.436223	-3.675512	3.764385	82530.000000	
-451.411492	-4.086404	-5.848067	3.821687	15359.000000	
-449.201619	7.342329	6.226360	3.900031	39157.000000	
-448.885442	2.357708	0.804729	3.951524	113107.000000	
-448.505550	-2.655273	-4.216524	4.003792	66210.000000	
-446.787343	4.479878	4.188792	4.074472	26534.000000	
-446.696508	3.807909	3.158418	4.134617	91292.000000	
-446.554679	-1.120052	-2.752477	4.186603	96146.000000	
-447.767787	1.779719	0.227773	4.251784	49415.000000	
-448.622163	2.347714	1.579242	4.313103	108382.000000	
-448.155924	-2.584368	-3.808025	4.364225	78612.000000	
-448.217504	-2.944221	-3.702795	4.424043	15126.000000	
-450.267705	5.163298	5.770614	4.498687	55667.000000	
-450.455030	0.157685	-0.476737	4.549654	119476.000000	
-450.342454	-4.968340	-6.157423	4.600996	45749.000000	
-449.200302	0.913924	-0.303361	4.670834	5706.000000	
-448.093501	6.186148	5.526250	4.739196	45312.000000	
-447.929797	1.068733	0.372208	4.791076	119218.000000	
-448.434912	-1.518131	-1.966973	4.846061	69688.000000	
-452.042711	2.971872	2.966974	4.914848	92373.000000	
-452.301208	-1.466560	-2.569568	4.966524	104012.000000	
-451.950464	-4.627464	-6.721940	5.020948	23176.000000	
-448.298471	6.543947	6.310944	5.099711	40290.000000	
-448.021606	1.769905	0.757518	5.151622	117311.000000	
-447.972951	-3.315083	-5.081470	5.202483	61884.000000	
-447.591212	-8.620390	-10.926069	5.255536	6273.000000	
